,booktype,Title,Author
3660,言情,[綜武俠]帶著遊戲系統穿武俠,千裡江風
3661,言情,我真沒想和黑月光女主he,鴿子不會咕咕咕
3614,言情,七十年代海島養娃手冊,桃花引
3663,言情,致我的世界中的你,日下有安
3664,言情,穿到逆徒瘋魔後,劉狗花
3665,言情,名偵探阿尼亞,翠沼
3666,言情,[洪荒]我給天道打工買斷通天,愛吃橙子的小橙
3667,言情,請你記得我,桃因
3668,言情,被讀心後，黑心蓮寵冠娛樂圈,洱月柿綺
3669,言情,我不知道自己是太子殿下,貢茶
3670,言情,萬人嫌他不幹了,西山魚
3673,言情,當我成為邪神子嗣,獅子星系
3745,言情,佛系大佬又在裝雌蟲【蟲族】,湛霄
3674,言情,死在雌君懷裡後他瘋了[蟲族],夜聽春雨
3675,言情,我的道侶有了心上人,東家寧
3676,言情,燕燕歸來,冬日牛角包
3677,言情,上扇若水,河沐
3678,言情,穿成年代文早逝長嫂後她改嫁了,鯉袖
3679,言情,當27沒有走上首領那條劇情線,懷來
3611,言情,妹妹她總想讓我給個姬會,山木三千
3610,言情,閻王家養小窮奇,水杉
3681,言情,穿成皇帝後我靠討好老婆苟活,一寸星火
3683,言情,一千次完美犯罪後，反手加入刑偵,村BA
3684,言情,錯認白月光的帝王重生了,喃受
3685,言情,頂流每天都想談戀愛,TomandJerry
3615,言情,人魚飼養守則,戲問
3657,言情,穿越後被迫登基,我愛吃山竹
3656,言情,他在裝乖啦,紅桃九
3655,言情,前男友能有什麼壞心思,竹喵
3626,言情,薄荷甜,虛小花
3627,言情,和最強分手之後,一葉煎魚
3623,言情,重生後，我隻想躺贏,懶洋洋本懶
3620,言情,古代經營書肆日常,車輪壓線扣一百分
3630,言情,我的馬甲不是苦命遺孀,白色鴿子精
3631,言情,攝政王不想當反派,顧青詞
3619,言情,高門演技夫婦自救指南,槎與瓜
3634,言情,玄學系頂流,一碗叉燒
3635,言情,霓裳帳暖,施黛
3637,言情,我男朋友是神級哨兵？,田園泡
3639,言情,治愈系拯救瀕危動物指南,弦三千
3640,言情,幸村哥哥世界第一,落日猿
3641,言情,直男陷阱,漸卻
3617,言情,秋風誤野[電競],霧空了了
3643,言情,邪肆老公纏上門,黑心蘋果
3644,言情,我靠玄學拯救世界,綠詞
3645,言情,不夜侯,閑人二三
3646,言情,渣了的前男友是真太子,朵慕
3647,言情,小狐狸外室,為伊憔悴
3649,言情,[綜英美]至聖所的死靈法師,苦晝短
3650,言情,枝頭驚春,Lanovo
3651,言情,謀士系統在超英[綜英美],辣個糊塗
3616,言情,不要在柯學世界搞經營,池田甜
3653,言情,未曾說出的愛,日下有安
3654,言情,廢後阿寶,刀上漂
3686,言情,國王的劇本殺遊戲 [無限],木尺素
3687,言情,戲中意,休屠城
3688,言情,繼室她嬌軟動人,三隻鱷梨
3718,言情,暮色溫柔,雛耳
3720,言情,你永遠勝過別人,溫昔
3721,言情,惡毒女配被偷聽心聲後人設崩了,容醬紫
3722,言情,我只會拍爛片啊,巫馬行
3723,言情,和協議戀愛前男友上戀綜,終晚夏
3724,言情,掌心寵溺,似水夏夜
3725,言情,下完這場雨,碎厭
3726,言情,女主她兒媳,藿香菇
3727,言情,從今天開始當戲骨,一切以大橘為重
3728,言情,穿成探花郎的小青梅,一塊葡萄皮
3729,言情,仙門小師妹叛入魔宗後,竭沢
3730,言情,嬌軟表姑娘,焰衣侯
3731,言情,直播吃瓜被讀心，我上岸了！,黑萌小白兔
3732,言情,躺贏！炮灰爹他成首輔了,佳若飛雪
3733,言情,普通的我被不普通的他們奉為神明,吟陸
3734,言情,這土地裡[1950],喜河山
3735,言情,跡部哥哥是最強警探,落日猿
3736,言情,穿越後我多了一個老婆,橘色一點虹
3604,言情,直播匠心讓我走上巔峰,人生若初
3738,言情,真少爺在綜藝成為豪門團寵,澄鈴
3739,言情,關於戀人變成巨型貓這件事,金梔
3740,言情,被豪門幼崽找上門,旭小岩
3741,言情,重生農門小福妻,風十裡
3601,言情,關於鄰居是公主病這件事情，我無可奉告,寒光裡
3743,言情,我在異界紋圖騰,一紙無稽
3744,言情,逐鸞,匹薩娘子
3719,言情,非常規性聖劍使,荔枝酒_
3717,言情,這個明星不加班,茗夜
3689,言情,把Beta追到手之前,長樂夜未央
3716,言情,我靠遊戲召喚成為怪物之母,薩巫
3690,言情,前任道侶又追殺我,清潭深深
3691,言情,結婚前夜我竟然重生了,栗優
3693,言情,從零開始締造遊戲帝國,達爾文動物園
3694,言情,晚來聽雨,詞樹
3695,言情,冤種父女的娃綜互演日常,連光
3696,言情,啞巴侍衛帶球跑,問塵九日
3697,言情,上交迷宮夢境後全民熬夜,鮮奶油麵包
3698,言情,四姑娘又把全家說哭了,純純十一
3699,言情,伺機而動,薑之魚
3700,言情,在無限流中遇見渣了我的前夫怎麼破,瀧夏川
3607,言情,行雲聲,溫三
3701,言情,頑疾,有陸
3606,言情,反派夫婦不想走劇情,華九燈
3703,言情,我死後靠直播間功德續命,膚白如雪
3704,言情,魔劍士兼職寫詩後,人間渡
3705,言情,往生堂開業大酬賓,Minimalist
3706,言情,一封怪物情書,淺草餅
3707,言情,我真和你姐離婚了,李知漫
3708,言情,穿成迷戀女主O的冤種島主,文篤
3709,言情,替身受改拿萬人迷劇本後,芥末甜
3710,言情,工具龍她不想走劇情,小蒼許太
3605,言情,我帶全家搞基建,桃子鬼
3712,言情,重回1993小山村,旗峰山裡人
3713,言情,我在戀綜裡裝0,瘋狂更新
3714,言情,魅魔與聖女[西幻],井或
3874,言情,仿生人會愛上星際指揮官嗎,雪滿西樓
3875,言情,穿到十年後和自己談戀愛,金粉溪
3876,言情,臥底慘死後重生了,風享雲知道
4050,言情,穿成反派崽崽的親媽,星辰粒粒
4039,言情,和頂流親弟在綜藝爆紅,扶以東桑
4040,言情,在主角團躺平吃瓜,荒唐紙尿褲
4041,言情,我那厭世老祖宗爆紅了,元余
4042,言情,穿成花豹幼崽怎麼破,豹豹要抱抱
4043,言情,哭包美人被陰鷙大佬盯上了,寺言
4044,言情,天師死後成了頂流,田心隙光
4045,言情,重生後我多了一個姐姐,肥柴柴
4046,言情,是夜[先婚後愛],州府小十三
4047,言情,落入你掌心,莫惜春衣
3559,言情,穿書假太子要當真女帝,黃柏山人
4048,言情,南風霧裡,覓芽子
4049,言情,督主法醫畢業,鳳九幽
4051,言情,[綜武俠]坑個反派去救世,路易狗蛋
3584,言情,定遠侯追妻攻略,酲言
3558,言情,試用期十三天【神奇店鋪系列】,三一蟲工
4052,言情,公主難馴,長吾
4053,言情,我加載了農場遊戲,愛釣魚的龍貓
3557,言情,臉紅警告,今燭
3556,言情,萬人嫌他根本不在意,東南一塊木
4054,言情,隊員全是奧特人間體,北極肥啾
4055,言情,渣攻求婚那天我重生了,菁芸
4056,言情,穿進瑪麗蘇世界和男主在一起了,辭辭曙天
4058,言情,農門福運小嬌娘,葉全
3555,言情,[清重生]庶妃她不想奮鬥,戀竹小妖
4059,言情,將台美人,風去留聲
4060,言情,黑皮邪神不香嗎,橙椏
3561,言情,嫁嬌夫,老頑彤
4038,言情,遇光,冒泡宅女
4037,言情,過分蕩漾,池疏荷
4036,言情,國子監小廚娘,二謙
3566,言情,作精小美人,屋裡的星星
4013,言情,大宋廣告商,四月葫蘆
4014,言情,全能藥師成星際最強,禾禾弎
4015,言情,喬慧的快穿之旅,諸事皆蕪
3565,言情,夫郎是星際雌蟲,聞醉
4016,言情,我的男友吉野君,一夢山雨
4017,言情,我最親愛的人 別哭,日下有安
4018,言情,死對頭對我別有用心,筆墨疏狂
4019,言情,帶前夫和五歲的他上娃綜後,綠望
4020,言情,穿書後我攻了主角攻,葉霖川
4021,言情,你當律師，把法官送進去了？,大風霧
4022,言情,再寫薔薇,硯丞書
4023,言情,貪睡,柚子多肉
4024,言情,古代小商販養家科舉日常,思若無邪
4025,言情,天生不配,一個十三
4026,言情,心動劇本,夏日鹿
4027,言情,首富從貨櫃尋寶開始,天街小風
4028,言情,取向狙擊[綜漫],賣花兒姑娘
4029,言情,赴野,書也
4030,言情,薔薇少年魯路修,不要賴床
4031,言情,穿越八零一身惡名,八匹
3564,言情,長公主休夫紀事,不見白駒
4033,言情,貴妃娘娘穿回現代後，直播打臉,明明月月
4034,言情,誰讓你不認真創世！,永恆法則
4035,言情,愛上煤老板我有什麼錯！？,迪克羊仔
4061,言情,苟在診所練醫術,江邊魚翁
4062,言情,病秧子夫君是當朝首輔,北邊有狼
4063,言情,今日天氣晴,雲深月朝
4089,言情,娛樂圈大清醒,33度
4091,言情,夫君失蹤後他權傾朝野了,歲歲千
4092,言情,河神祭品,因倪
4093,言情,換攻文的渣攻重生了,不隕
4094,言情,嘉賓,魚霜
3550,言情,[紅樓]林家貴女,巫朝塵
4095,言情,姐姐的情敵上鉤以後,楚漾
4096,言情,流放嶺南，我的植物有億點神奇,愛吃鹹魚的狸花貓
4097,言情,你乖一點,甜蜜生活
4098,言情,七零親媽海島養娃日常,黎未央
4099,言情,癡戀的CP換人了,離離香
3549,言情,臨期心動,雙葉櫻桃
4101,言情,七十年代海島甜蜜蜜,薑枝枝
4102,言情,該怎麼讓人相信我穿越了,長安春風
4103,言情,流放棄妃她隻想搞基建,醬油玄珠
4104,言情,可可融化時,柘綠
4105,言情,白天黑夜不落的星,初醺
4106,言情,我家賢妻太薄情,蘇幕幕
4107,言情,豪門棄婦的壕，你們想象不到,九妗
4108,言情,請停止你的替身行為,青衫帶酒
4109,言情,替身受和白月光he,楚執
3548,言情,在下平平無奇,月下蝶影
3547,言情,苗疆少主早死的白月光,無倦河山
4112,言情,世子火葬場紀實,茉上霜
4113,言情,替身和白月光HE了,徐如生
3546,言情,路人甲拿了瑪麗蘇劇本,默厄
4090,言情,江山為簪,陳浮浪
4088,言情,你別管我了,棉白巷
4064,言情,晚九朝五,季閱
4087,言情,大福晉的養娃日常,滿汀洲
4065,言情,暴君的佛系寵妃,粟粟很酥
4066,言情,女世子和她的長公主夫人,何為道
4067,言情,公府佳媳,江南梅萼
3554,言情,我家雌君又嬌又撩[蟲族],房九公子
4068,言情,靜漠的聆聽,顯顯2024
4069,言情,步步為陷,向朝
4070,言情,五個大佬爭著當我哥哥,笙落落
4071,言情,重生成一隻貓的日子,有座廟
4072,言情,遊戲be後我成了白月光,鴿烏孤
4073,言情,娘娘又去冷宮了,椰果雙黃連
4074,言情,無限修羅場,烏龍煮雪
4075,言情,序列玩家,踏浪尋舟
4076,言情,清穿之鹹魚裕貴妃,來時野火
4077,言情,蟲母今天也還想做人,白孤生
4078,言情,意外為霸總王爺揣崽後,沫曦曦
4079,言情,被他殺了以後,竹子吃熊貓
4080,言情,北方有雪,縱虎嗅花
4081,言情,美強慘帝師重生了,宋繹如
4082,言情,四合院：我的老婆是文麗,職業偷懶
4083,言情,男朋友是龍馬,一隻肥咕
3553,言情,我能無限複製，多幾個女神合理吧,霹靂烏賊
4084,言情,戀愛日記,棠聲
3551,言情,大師兄以為我暗戀他,趴在牆頭看桃花
4085,言情,小奶豹又純又茶[星際],喵肥家潤
4086,言情,撒嬌,不吃薑的胖子
4012,言情,美女總裁的霸道高手,寒如夜
4011,言情,我可不是訓練師,北川南海
4010,言情,我死後師兄黑化了,零落成泥
3578,言情,全家讀我心後，女配她殺瘋了,一顆小豌豆呀
3913,言情,滿級師妹，在線吃瓜,巡禮
3914,言情,溫柔刀,君約
3915,言情,震驚！波本愛玩洋娃娃,雲十九
3916,言情,親吻蝴蝶,喜粒
3918,言情,虛擬主播是我隔壁鄰居,來春
3919,言情,我還是想打排球[競技],旺旺烤餅
3920,言情,枝枝姐姐，我不想努力了,錦一白
3923,言情,戰損美人征服全星際,檀幽築夢
3924,言情,當真酒成為漫畫人氣美強慘,禾一棠
3925,言情,炮灰女配她隻想鹹魚吸貓,醒也思
3926,言情,當嬴政武則天入住我民宿,序雪
3929,言情,我確實都給他們拋過手絹,枝呦九
3930,言情,奈落之塔,千千楓染
3933,言情,禮裝go？[綜英美],桃李酒
3934,言情,風流美人綁定狗血系統後,藪春
3935,言情,星際唯一群體治療,渝躍鳶飛
3576,言情,丈夫下鄉後[七零],大鵝踏雪泥
3936,言情,他的小嬌嗔,鬱七月
3938,言情,我真的不是假酒,一捧銀粟
3575,言情,入夜我們談戀愛,杳杳一言
3940,言情,過氣男團翻紅了,秋叢
3943,言情,春日來信,厘玥
3944,言情,我靠寵BOSS通關全域,安決
3945,言情,聯姻後老公失憶了,張萬予
3946,言情,不天真的罪名,滾河放舟
3577,言情,我為反派獻上絕望,踏瀑飛白
3910,言情,前夫他窮追不舍,酒釀釀酒
3948,言情,穿到古代當駙馬,黎箏弦
3909,言情,我靠算命爆紅網絡,悠悠我斯
3878,言情,年上清冷與美豔釣系,李仲
3879,言情,小病秧,仙苑其靈
3880,言情,白日著迷,璿樞星
3882,言情,讓你看風水，你成了鷹醬國師？,十二輝
3883,言情,星際插班生,余曼曼
3884,言情,我把紅包群上交了,秋夕夜雨
3885,言情,重生後我和義兄he了,糖果耳環
3886,言情,變質奶糖,奶茶偏苦
3887,言情,華娛之桃花塢裡的顯眼包,宋大明白
3888,言情,虐戀情深後死遁了,鏡裡片
3890,言情,漂亮炮灰在戀綜成了萬人迷,踏蓉客
3581,言情,炮灰攻重生後懷孕了,苓心
3893,言情,炮灰女配拒絕攻略路線,毛絨雲朵
3894,言情,偏執反派是否搞錯了對象,杏遙未晚
3895,言情,清穿之寵妃,文婉
3896,言情,穿成重生反派的白月光,一絳紅
3897,言情,她靠擺攤火了,看水是水
3899,言情,玉羽拂華枝,曾見山野
3900,言情,我的直播通清朝,靈默笙
3903,言情,我的婆婆是重生的[七零],香酥栗
3580,言情,單戀軌道,艾魚
3905,言情,如何折下無情道仙尊,關照
3906,言情,我養的紙片人超好氪,卉喬
3579,言情,安全打工手冊,西子緒
3908,言情,驚！團寵師妹烏鴉嘴,熊很萌
3574,言情,三年寡夫兩年將軍夫人,酒也好貴
3949,言情,清穿文皇后選擇摸魚,猶未雪狸
4009,言情,論壇曝光後，我每天都在社死,小夜嚶
3982,言情,豪門後媽在綜藝反向帶娃,南溪不喜
3984,言情,我真沒想追女主,問西來意
3985,言情,我當獸醫那些事兒,一畝良田
3986,言情,詭異追著飼養員從遊戲出來了,蜜桃甜酒
3987,言情,重回年代：從國營飯店開始,筍丁豆腐包
3988,言情,攻略N周目後魔尊淪陷了,小桃酥
3990,言情,[原神]世界樹被修改後男友換人了,竹嵐子
3570,言情,貼身寵婢,莫思量呀
3992,言情,娛樂：醉酒出道，你管這叫小鮮肉,少年怒馬郎
3993,言情,和上司閃婚後真香了,第五熙
3569,言情,為了證道我痛失四個前夫,叫我蘇三少
3995,言情,撿到一隻草莓味的Omega,A達
3996,言情,萬人嫌的炮灰小作妻決定擺爛,折舊冬藏
3997,言情,頂流鮮肉，從加點屬性成為全能,女木喬
3998,言情,戀愛NPC在噩夢遊戲,浪裡淘浪
3999,言情,狐狸精沒有好下場,總攻大人
4000,言情,苟在橫濱改劇本,叩門四下
4001,言情,我在南韓做財閥,月滄狼
3568,言情,重生八八從木匠開始,奔跑的八零後
4003,言情,我那弱不禁風的女相公,雲裡的傘
4004,言情,冬眠一千夜,羞月牙
4005,言情,魔王他老婆總想上交他,狩心x
4006,言情,嬌養小公主,太極芋泥
3567,言情,女主，不娶何撩,將渝
4007,言情,重生1990：我有三根金手指,520農民
4008,言情,將軍的小可憐夫人,似良宵
3983,言情,腓腓隻想當鹹魚[清穿],娉嫋
3981,言情,他不溫柔_聞笙,聞笙
3950,言情,滿級大佬為國爭光[無限],香檸草
3980,言情,將軍難撩,流光櫻桃
3951,言情,英倫1986,醒醒鴨
3953,言情,當我成為遊戲不可攻略NPC,顏荀
3954,言情,我的女友是邪神,顏昭晗
3955,言情,為釣魚我成天下第一[全息],薩巫
3956,言情,刻骨,僵屍嬤嬤
3957,言情,系統簽到三年，樂隊把我開除了？,炊事班班花
3958,言情,重生之我在廢土養崽,老大白貓
3959,言情,[紅樓+清穿]太子寵妻日常,北有涼城
3961,言情,被罵喪門星？全京城大佬搶著寵我,南飛一客
3571,言情,和大小姐的愛情秘密,景小六
3964,言情,深情男配翻車手冊,巫肆
3965,言情,成為豪門前任的美豔後爸,太上無情
3966,言情,哭包雄蟲被迫做Alpha後,喋喋易
3967,言情,重生之朕要打下一個大大的江山,吹個大氣球9
3968,言情,我死後帝君追妻火葬場了,雕兄你別跑
3969,言情,[原神]神話馬甲支配提瓦特,識憐霜煌
3970,言情,長嫂,狗柱
3971,言情,嫁權貴：三爺野性難馴,風吹小白菜
3973,言情,江南煙雨覆相思,芽上
3974,言情,氪金領主,青燈如晝
3975,言情,美貌路人甲總和非人類反派he,余不喜
3976,言情,影衛他懷了皇上的崽,月挽風清
3977,言情,港島家族的誕生,任豬飛
3978,言情,招惹頂級綠茶Alpha以後,提筆畫骨
3979,言情,融夏,話眠
4810,言情,重生之國民男神,水千澈
3625,言情,深宮嬌纏,安如沐
2832,言情,一念桃花,海青拿天鵝
2833,言情,我的人生模擬器,鑿硯
3152,言情,夏日上上簽[校園],做飯小狗
5338,言情,從拂曉而至的你,桑玠
5337,言情,照見星星的她,隨侯珠
3150,言情,年代閃婚！嫁給瘋批老公驚豔八方,玥菀
5092,言情,錦鯉小皇后,故箏
5093,言情,最佳賤偶,容光
3147,言情,渣男滅我滿門，我重生嫁反派太子,珺芃
5095,言情,他如風掠奪,流兮冉
5336,言情,我表哥有病,簡容
5340,言情,騙騙成婚,浩瀚
3146,言情,衝喜世子妃：纏定藥罐相公,葬鸝顏
2886,言情,國公夫人她人美心黑,又見桃花魚
